lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
89,1,149.4,9,16,4,2,2,0,3,1
104,0,102.3,4,28,4,3,0,0,0,0
172,2,96.3,7,3,4,1,2,0,0,1
113,1,78.15,3,31,4,3,0,0,1,1
3,0,88.0,12,5,4,1,1,3,0,1
101,1,77.78,4,14,4,3,1,0,1,1
13,2,119.0,4,8,4,1,0,0,0,1
54,0,118.8,10,10,4,2,1,0,0,0
116,1,122.4,11,16,4,3,0,0,3,0
66,2,89.25,10,19,4,3,1,0,0,1
130,0,80.75,9,3,3,1,2,0,0,1
57,1,63.55,3,30,4,4,1,0,0,1
29,0,156.0,5,18,4,1,0,0,3,0
36,0,91.3,2,27,4,1,1,0,0,1
24,0,45.5,2,29,3,3,1,0,0,1
107,0,105.3,7,13,4,4,1,0,0,0
6,1,167.0,4,15,4,1,0,0,3,1
125,0,72.25,7,20,4,2,0,0,1,0
91,1,58.9,4,9,4,1,1,3,0,1
7,1,124.0,4,10,4,0,2,0,3,1
18,2,75.0,12,18,4,1,0,3,0,1
4,3,109.23,11,17,4,3,1,0,0,1
25,1,107.03,9,22,4,3,0,0,3,1
129,2,83.61,8,9,4,5,0,0,0,1
3,3,0.0,5,22,1,0,1,0,0,1
63,2,114.3,7,18,4,1,1,0,0,1
197,1,108.45,8,9,4,4,0,0,0,0
30,1,65.06,2,21,4,2,2,0,0,1
140,0,114.63,7,31,4,5,2,0,3,1
16,0,75.0,12,8,2,3,0,0,0,1
10,1,120.0,10,29,4,1,1,3,0,1
62,3,132.3,10,14,4,2,1,0,3,1
203,0,126.9,9,10,4,1,2,0,0,0
144,1,85.5,6,26,4,0,2,3,0,1
87,1,112.01,5,29,4,2,2,0,1,1
54,2,168.3,7,25,4,5,1,0,3,1
114,2,76.5,7,27,4,2,1,0,0,1
12,1,120.06,11,9,4,4,0,3,0,1
112,0,72.25,7,6,3,5,2,0,0,1
7,1,135.0,10,15,4,1,0,0,0,1
20,1,131.35,12,28,4,4,0,0,3,1
118,0,116.1,6,2,4,3,0,3,0,0
85,1,119.85,5,16,4,3,1,0,0,1
36,0,75.6,10,13,3,2,0,0,0,1
77,0,76.5,3,31,4,3,0,3,0,0
230,1,86.5,7,26,4,3,0,0,1,0
8,1,126.67,10,29,4,1,2,3,0,1
125,1,76.5,8,7,4,2,2,0,0,0
153,0,80.75,6,26,4,5,2,0,0,0
69,0,48.6,3,11,4,2,1,3,0,1
4,0,88.0,12,1,4,1,0,3,0,1
52,2,148.5,10,15,4,3,2,0,3,1
46,1,107.1,7,1,4,2,0,3,0,1
12,1,105.0,5,8,4,0,2,0,0,1
173,2,80.1,11,1,4,5,0,3,0,1
6,0,75.0,12,13,2,1,0,0,0,1
140,0,167.45,8,1,4,4,1,0,5,0
146,1,114.3,8,5,4,1,0,0,0,1
138,1,68.0,7,11,4,6,3,0,0,0
1,2,106.0,8,29,4,1,0,0,0,1
59,0,95.0,6,4,3,1,2,0,0,1
115,1,90.9,10,26,4,1,0,0,0,1
62,0,140.4,4,30,4,1,1,0,3,0
31,2,94.5,10,11,4,2,2,0,0,1
1,1,78.0,12,13,4,3,0,3,0,1
55,2,135.9,9,26,4,3,1,0,0,1
3,0,170.0,9,12,4,1,1,0,3,0
7,2,140.0,10,4,4,5,0,3,0,0
49,0,67.32,3,21,3,3,1,0,0,1
39,0,138.7,9,25,4,0,1,0,0,1
109,0,58.0,3,20,3,1,2,0,0,1
20,0,80.0,12,27,3,2,0,0,0,1
112,1,140.4,5,27,4,2,1,0,3,1
33,2,94.5,9,15,4,3,0,0,0,1
148,0,97.5,7,11,4,2,1,3,0,0
27,1,80.75,5,29,3,2,2,0,0,1
42,0,134.98,4,24,4,3,2,0,3,0
101,0,78.3,3,18,4,2,1,0,0,0
56,0,118.8,4,22,4,2,1,0,3,0
127,0,80.0,4,28,3,3,1,0,0,0
118,1,86.67,11,13,4,4,2,0,0,1
7,0,95.0,3,29,4,2,0,0,0,1
83,2,94.36,11,11,4,3,2,0,0,1
53,1,183.5,10,15,4,1,1,0,3,1
158,1,137.7,8,3,4,3,0,0,0,0
2,0,65.0,6,29,2,1,0,0,0,1
43,0,115.5,5,31,4,3,0,0,0,1
63,0,73.3,4,22,4,3,2,0,0,1
39,0,71.1,3,11,4,1,0,3,0,0
10,3,120.0,10,29,4,1,2,3,0,1
26,1,117.0,4,21,4,1,0,0,0,1
68,1,65.29,10,17,4,4,2,0,0,1
40,1,88.2,3,20,4,1,2,3,0,1
36,2,120.0,3,16,4,3,0,0,3,1
49,0,85.0,12,30,3,4,0,0,0,1
153,1,99.45,7,23,4,2,2,0,0,1
10,2,98.33,11,28,4,2,1,0,0,1
18,0,68.0,11,27,3,5,2,0,0,1
138,1,162.0,9,25,4,1,2,0,3,0
8,1,79.4,1,19,4,5,0,3,0,1
90,1,90.95,4,14,4,3,2,0,0,1
5,0,95.0,4,18,2,0,1,0,0,0
1,1,180.0,1,13,4,4,0,0,5,1
2,1,0.0,10,21,1,1,0,0,6,1
4,0,85.0,4,15,3,2,0,0,0,1
63,0,110.0,5,20,3,2,2,0,0,1
91,1,118.8,7,13,4,4,0,0,3,1
98,1,98.24,4,26,4,5,2,0,0,1
111,1,101.58,5,2,4,3,1,0,0,1
1,0,98.0,8,9,4,0,1,3,0,1
168,0,159.3,9,19,4,1,1,0,3,0
7,2,191.73,9,16,4,2,1,0,5,1
44,0,91.58,2,18,3,3,1,1,0,1
9,0,87.0,1,15,4,2,1,0,0,1
46,1,134.1,6,20,4,1,1,0,3,1
55,1,58.94,1,25,4,3,1,0,0,1
59,2,89.25,10,8,4,3,2,0,0,1
81,0,85.68,3,16,4,3,0,1,0,1
132,0,62.0,2,7,3,1,2,0,3,1
6,1,116.62,9,1,4,10,3,0,0,0
11,0,75.0,9,20,3,3,2,0,3,1
1,1,120.0,1,25,4,1,1,0,0,1
0,0,89.0,3,21,4,0,1,3,0,1
143,0,85.5,8,26,4,2,2,3,0,0
13,1,94.0,2,18,4,2,0,0,0,1
186,1,90.95,7,21,4,3,1,0,0,1
146,2,135.0,10,19,4,4,1,0,0,0
277,0,84.15,10,20,4,3,2,3,0,0
30,1,67.5,1,28,4,3,0,3,0,1
179,0,126.9,9,30,4,2,2,0,3,0
37,0,60.0,11,4,3,3,0,0,3,1
116,0,89.25,5,15,4,3,2,3,0,0
99,1,118.0,10,8,4,2,2,0,0,1
130,2,155.7,8,6,4,4,2,0,3,1
44,1,0.0,5,23,1,1,1,0,0,1
13,2,95.0,6,19,3,0,2,0,0,1
268,2,96.3,10,28,4,2,1,0,0,1
5,0,64.8,12,1,3,3,0,0,0,1
250,1,99.3,9,3,4,1,2,0,0,1
0,0,73.81,8,2,4,1,0,3,0,1
1,1,0.0,11,12,1,1,0,0,0,1
38,1,0.0,11,28,1,1,1,0,0,1
23,0,123.8,8,28,4,3,2,0,0,0
0,2,133.0,8,11,4,3,0,0,0,1
7,0,82.0,1,4,4,2,1,0,0,1
34,1,78.3,1,16,4,1,2,0,0,1
9,1,90.5,9,21,3,1,1,0,0,1
86,1,107.95,4,17,4,2,2,0,3,1
75,1,149.4,8,12,4,3,2,0,3,1
292,0,109.0,7,21,3,2,0,1,0,0
0,0,89.0,4,3,4,0,1,3,0,1
9,1,79.0,3,17,2,1,0,0,0,1
150,1,114.66,8,30,4,5,0,0,0,1
97,2,150.3,8,1,4,2,1,0,3,1
33,0,51.97,1,22,4,1,0,3,0,0
37,0,74.25,12,10,4,3,1,3,0,1
45,3,159.08,1,1,4,2,2,3,5,1
147,0,124.0,6,2,3,3,0,0,0,0
87,1,94.5,7,14,4,3,1,3,0,1
179,0,82.18,8,26,4,2,2,0,0,0
46,0,85.0,3,21,3,3,1,0,0,1
36,1,105.3,4,11,4,1,1,0,0,1
61,1,109.8,12,2,4,2,1,0,0,1
26,1,79.85,10,4,4,3,2,0,3,0
7,0,71.6,1,8,4,3,2,0,0,1
1,2,135.0,12,31,4,1,0,0,0,1
30,0,127.15,10,28,3,1,0,0,3,1
10,0,107.0,10,2,4,2,2,0,3,0
3,1,136.0,10,11,4,0,1,0,3,1
70,0,59.5,3,28,3,2,1,0,0,1
111,0,72.25,7,13,3,3,0,0,0,0
23,1,119.0,9,26,4,3,1,3,0,0
65,0,132.3,6,21,4,1,0,0,3,0
86,1,126.9,6,17,4,3,2,0,0,1
0,1,139.5,10,12,4,2,0,0,3,1
43,2,55.0,12,26,3,2,2,0,0,1
14,0,167.2,9,15,4,2,0,0,4,1
111,0,79.05953005551366,11,12,2,3,2,0,0,0
79,0,119.07,10,11,4,2,0,0,3,0
301,0,52.0,11,18,3,2,0,0,0,0
308,2,78.3,11,23,4,3,0,0,0,0
178,0,121.89686974752208,9,2,4,5,2,0,0,0
3,0,100.21320958477479,8,17,4,10,2,0,0,0
184,0,123.38575202028646,10,4,4,2,0,0,1,0
62,0,114.52292284807046,6,25,4,2,0,0,0,0
149,0,127.5,7,20,4,3,0,0,0,0
17,1,102.13585574447119,10,10,4,5,2,0,0,0
26,0,163.6947167396214,6,7,4,3,0,0,3,0
233,0,111.02174972179253,10,24,4,2,0,0,2,0
115,0,92.75498322980182,10,18,4,2,0,0,0,0
26,0,151.08564217156965,7,2,4,1,1,0,0,0
37,1,143.18019325541147,3,24,4,0,0,0,0,0
54,0,98.56640969824379,6,20,4,0,1,0,0,0
66,0,110.69403115916671,11,26,4,3,1,0,2,0
156,1,101.70154320416488,6,10,4,3,0,0,0,0
26,0,161.12239322460385,5,17,4,3,1,0,3,0
23,0,72.88201864001282,2,10,4,3,0,0,0,0
61,0,225.4342972048921,11,22,4,3,0,0,4,0
115,0,105.3,5,4,4,2,0,0,0,0
39,1,137.91915831778442,4,24,4,2,1,0,2,0
117,1,85.0,12,13,4,5,0,0,0,0
29,0,91.60634942600964,8,30,4,2,0,3,0,0
175,0,123.77168309327773,8,23,4,3,0,0,0,0
249,0,111.26483794781012,10,17,4,1,1,0,0,0
169,1,136.79629393963668,8,12,4,2,1,0,2,0
65,0,75.43345278738158,9,9,4,1,1,0,0,0
79,0,96.00917263177725,5,4,3,4,1,0,1,0
101,0,86.47101930724061,10,27,3,2,0,3,0,0
62,0,136.8801995843784,7,26,4,2,1,0,0,0
38,0,126.9,5,7,4,1,0,0,0,0
3,0,79.44700266897121,8,18,2,4,1,0,0,0
30,0,124.6727053247735,5,17,4,1,0,3,0,0
247,0,110.37938303579091,6,6,3,1,1,1,0,0
10,0,119.49665486939385,9,7,4,1,0,1,0,0
11,0,151.61067831542957,8,12,4,1,1,0,0,0
107,0,159.3,5,17,4,2,0,0,0,0
86,0,175.01022708423,10,10,4,1,0,0,3,0
250,0,94.3691182946503,9,25,3,3,0,0,0,0
108,1,130.0,7,7,3,1,2,0,0,0
314,0,159.8600855971202,8,28,4,2,1,0,0,0
118,0,102.24715176933289,4,28,4,3,1,0,3,0
95,0,130.6151206546082,5,9,4,3,1,0,3,0
244,0,75.2269252048408,6,17,3,2,0,0,0,0
7,0,101.0,3,23,4,0,0,0,0,0
49,0,106.84321041547297,6,1,4,2,0,2,0,0
160,0,128.7625959794299,5,19,4,3,0,0,3,0
12,0,137.0569811627576,7,16,4,1,0,1,0,0
38,0,79.08964822661251,2,24,2,1,0,0,0,0
63,0,138.1835563361861,6,25,4,2,0,0,3,0
170,1,108.9,10,3,4,3,0,0,0,0
48,0,67.5,2,19,4,2,0,3,0,0
113,0,126.63172177927936,6,17,3,1,0,0,0,0
86,1,118.11283574069861,7,14,4,1,1,0,0,0
80,0,85.5,4,9,4,0,1,3,0,0
193,0,95.23411120914788,8,25,4,2,2,0,0,0
197,0,88.2827257540089,8,7,3,1,1,1,0,0
222,0,101.22732452797072,7,28,4,4,2,0,0,0
17,0,136.4583401273499,4,6,4,3,1,0,3,0
234,0,81.14839430144008,8,6,4,5,1,1,0,0
112,0,132.0239517457799,6,8,4,2,0,0,2,0
28,0,74.8,11,15,4,4,0,2,0,0
219,1,90.9469032069784,8,9,4,4,0,0,0,0
105,0,105.225882550114,6,27,4,1,0,0,0,0
4,0,131.22506211957423,9,4,2,4,0,0,0,0
24,0,99.07491330996669,10,28,4,2,1,1,0,0
86,0,142.00883791485802,6,17,4,2,0,1,0,0
199,1,106.13786675677977,5,1,4,2,1,0,0,0
59,0,65.00545890709004,3,6,4,4,1,1,0,0
95,0,94.5,7,11,4,2,1,1,0,0
160,0,95.55307291000285,8,27,4,1,0,0,0,0
12,0,122.11746606524531,6,27,4,2,1,3,0,0
50,0,196.5520986562387,9,3,4,8,3,0,4,0
179,0,83.51972930962704,8,25,4,2,1,1,0,0
29,0,213.83974616964394,5,17,4,3,0,0,5,0
6,0,160.8536295166201,8,15,4,0,0,0,3,0
21,0,172.6613435754924,4,29,4,1,0,0,3,0
151,1,139.99782313559322,7,4,4,3,0,0,0,0
164,1,113.15622495775408,7,23,4,2,0,0,3,0
136,0,106.09472862143552,5,5,4,3,0,0,0,0
213,1,107.64620200734802,8,2,4,3,0,0,1,0
126,1,82.11458560000794,12,26,4,2,0,1,1,0
3,0,261.25540295483114,6,15,4,0,0,0,1,0
174,1,102.4312589303918,4,30,4,2,0,0,0,0
57,0,123.83856718524726,8,1,4,2,0,0,3,0
96,0,93.65795026148947,10,25,4,2,0,0,2,0
10,0,199.68096248144911,5,19,4,4,1,0,6,0
152,0,102.32540026444698,6,29,4,5,2,0,2,0
33,1,109.0,10,28,4,1,1,3,0,0
55,0,186.69094415003474,4,28,4,3,1,0,5,0
145,1,90.9441841983844,6,25,4,4,1,0,0,0
181,0,137.7,7,24,4,2,0,0,3,0
207,0,82.2516169066821,7,28,4,3,2,3,0,0
173,0,214.04613397211787,9,28,4,2,2,0,5,0
28,1,115.56232416846457,9,30,4,3,1,0,0,0
112,0,136.46898236078454,8,24,4,1,1,0,0,0
3,0,72.12458307942826,7,15,2,2,1,0,0,0
253,0,125.12039908971255,9,21,4,3,0,0,3,0
115,0,110.20034060679514,5,7,4,1,0,0,0,0
91,0,79.10606922127951,5,13,4,3,0,1,0,0
27,0,137.76116162457302,5,20,4,2,1,0,3,0
49,0,79.88226939912404,11,13,3,4,1,0,0,0
127,0,97.72020227645042,10,19,4,2,1,0,2,0
191,1,137.16593097166705,8,7,4,1,1,0,2,0
28,0,69.7770656617158,9,5,3,1,0,0,0,0
221,2,111.3431668412021,9,28,4,3,1,0,0,0
96,0,132.0193677373628,6,24,4,2,1,0,3,0
221,0,85.81286935258117,8,11,4,1,0,0,0,0
180,0,17.565452689188565,7,24,3,3,1,0,0,0
204,0,141.43309279232713,10,7,4,2,0,0,2,0
270,0,94.54301886764787,8,29,4,2,1,2,0,0
153,1,120.78712758471825,7,7,4,3,1,0,2,0
253,0,118.7739253035476,9,22,4,1,0,0,0,0
26,0,105.93303620095195,6,11,4,2,1,3,0,0
192,0,92.12005564071089,8,22,4,2,0,3,0,0
44,0,112.97328190860486,4,17,4,0,2,0,3,0
135,0,91.01689537745287,7,14,3,2,0,0,0,0
82,0,170.95301245080904,10,7,4,1,0,0,3,0
21,0,77.80577442018051,11,11,3,4,2,2,0,0
43,1,135.69209138822671,3,26,4,3,2,0,3,0
45,0,144.94946745334653,9,4,4,2,0,0,0,0
126,0,90.53512573949213,5,8,4,2,1,3,0,0
63,0,140.4,5,27,4,1,1,0,3,0
4,0,146.72052902471484,3,25,4,3,1,0,2,0
198,0,99.14021187700949,8,9,4,5,1,0,0,0
5,0,148.7636565434855,3,7,4,1,1,0,3,0
383,0,90.0,10,20,3,0,1,1,0,0
34,0,125.83318749281956,6,10,4,2,1,0,0,0
146,0,127.38713879337197,8,12,4,5,1,0,0,0
79,0,89.33184974877665,8,18,4,1,0,0,0,0
29,2,160.15861551929595,10,4,4,4,0,0,3,0
78,0,111.00366824800295,9,6,4,1,2,0,0,0
170,1,114.75,8,10,4,3,1,0,0,0
110,0,114.4164616282536,12,26,4,3,0,0,0,0
73,0,170.01891901807045,5,7,4,3,2,0,4,0
94,1,78.05582067618651,9,5,4,2,1,1,0,0
87,0,108.22257745177845,8,4,4,2,1,0,0,0
171,1,140.5846521964127,7,22,4,1,1,0,2,0
37,0,135.9,6,3,4,2,1,0,0,0
86,0,107.15913863757388,10,28,4,2,0,0,1,0
11,0,152.94505038297427,8,9,4,1,0,0,1,0
161,0,135.3211029208069,5,10,4,3,0,0,3,0
38,0,159.17068664498456,3,24,4,2,0,0,3,0
194,0,116.36676110551358,9,7,4,3,1,0,0,0
7,0,145.5295167958772,4,20,4,1,0,0,3,0
171,0,110.4119097850319,8,26,4,3,0,0,1,0
224,1,119.85,9,14,4,4,0,0,0,0
135,0,93.96207479914224,7,23,4,4,0,0,0,0
5,1,139.6367446483242,9,4,4,3,0,3,0,0
13,0,169.0,7,27,4,1,0,0,0,0
81,0,135.15,5,14,4,3,1,0,0,0
188,0,110.81733199271638,9,28,4,1,1,0,1,0
418,0,83.26792680153956,9,26,3,2,1,0,0,0
195,0,98.27541241916298,8,3,4,1,1,3,0,0
29,0,122.08233128023812,5,19,4,1,1,0,3,0
34,0,66.38268668249879,8,18,2,1,0,0,0,0
19,0,138.948736540824,6,4,4,4,1,2,0,0
4,0,203.0093813561837,5,20,4,2,0,0,5,0
86,0,118.50638060680568,7,13,4,3,0,0,2,0
54,0,149.1256194800237,8,25,4,2,2,0,3,0
56,0,112.50124421896753,4,8,4,4,1,0,2,0
185,1,167.46284186521797,8,1,4,5,2,1,0,0
97,0,74.94766259969212,7,22,3,3,1,0,0,0
282,1,82.81530850737967,12,29,4,2,1,0,0,0
67,0,123.65371698727523,7,16,4,4,1,0,2,0
84,1,150.3,8,9,4,3,1,0,3,0
170,1,147.00008449612164,8,6,4,4,2,0,0,0
184,1,112.40750201010746,9,9,4,3,0,0,0,0
71,0,88.61368259770545,10,18,4,2,1,0,0,0
193,0,108.9,9,1,4,2,0,0,0,0
120,0,72.25,7,18,3,10,3,0,0,0
135,0,99.56782371466693,7,23,4,3,1,0,0,0
34,0,124.7781937410824,4,24,4,2,1,0,0,0
41,0,126.7714044976194,5,16,4,0,0,0,0,0
183,0,96.3,7,29,4,1,0,0,0,0
144,0,140.7285060204415,8,14,4,4,2,0,3,0
209,1,105.04999027965329,8,5,4,2,1,0,0,0
84,0,150.3,8,8,4,4,1,0,3,0
231,0,108.58156802845569,9,17,3,2,1,0,1,0
25,0,107.54608882050805,9,11,4,0,0,0,0,0
24,0,95.84878029053502,10,14,1,1,2,0,1,0
290,0,115.24689973162072,8,18,3,2,0,1,0,0
222,1,97.1815945535534,8,30,4,3,0,0,0,0
349,0,89.9905658473237,10,4,3,5,1,0,0,0
184,2,164.40902345917706,7,16,4,1,0,0,0,0
13,0,127.0,4,23,4,1,0,0,0,0
26,0,136.7270610854103,9,18,3,0,0,0,0,0
186,1,113.0969796385536,8,10,4,1,1,1,0,0
19,1,168.35639879519846,7,1,4,1,0,0,0,0
20,0,121.3713636865339,9,18,3,1,0,0,0,0
215,0,96.3,7,7,4,1,0,0,0,0
155,0,130.66173801599365,8,1,4,4,1,0,0,0
64,0,168.3,8,9,4,0,1,0,3,0
4,0,141.7038138731794,7,2,4,0,1,0,0,0
160,0,114.30923986857127,8,13,3,2,0,0,0,0
17,0,133.61065334541865,4,6,4,3,0,0,3,0
183,0,137.7,8,7,4,1,1,0,3,0
53,0,76.30322089583865,11,5,4,2,1,1,0,0
11,0,151.7576772154988,10,3,4,0,0,0,0,0
112,0,105.3,6,17,4,2,0,0,0,0
146,1,138.46278772057335,7,6,4,2,1,0,3,0
83,0,118.8,7,14,4,2,0,0,3,0
33,0,170.30164714863426,9,8,4,1,1,0,2,0
29,0,156.07738694013702,5,18,4,1,0,0,3,0
189,0,98.64362828925354,9,5,4,4,2,1,0,0
72,0,117.7371840952509,4,15,4,2,0,1,1,0
234,0,81.30815820106248,8,15,4,3,0,0,0,0
103,0,94.36909265388196,7,18,4,1,1,0,0,0
205,0,90.95,7,22,4,2,2,0,0,0
138,0,68.0,10,15,3,4,2,0,0,0
111,1,76.5,7,7,4,2,2,0,0,0
54,0,75.78208687628202,11,11,4,4,1,3,0,0
90,0,88.30490473389052,11,9,3,1,0,2,0,0
114,1,206.22545679891294,8,10,4,1,0,0,3,0
159,1,129.46903218129754,7,28,4,2,2,0,3,0
155,0,103.5,7,20,4,1,1,3,0,0
49,0,101.16636584538382,4,11,4,2,1,0,0,0
149,0,101.14133412425558,5,7,4,3,2,0,0,0
81,0,132.3,10,8,4,3,1,0,3,0
101,0,95.60884798560042,6,16,3,1,0,0,0,0
41,0,116.07882541379476,4,9,4,3,0,3,0,0
3,0,89.95850267449009,4,19,2,1,0,0,2,0
63,0,165.83966232402133,4,10,4,4,2,0,3,0
119,0,85.27987233066683,5,17,3,0,1,0,0,0
124,1,75.89622338448865,7,24,3,1,0,0,0,0
107,0,138.29953059457438,7,26,4,1,2,0,3,0
88,0,131.63819758843238,8,15,4,4,2,0,1,0
166,0,99.45,8,5,4,2,1,0,0,0
163,0,94.5,7,21,4,2,0,3,0,0
42,0,172.1360416143246,5,23,4,1,0,0,5,0
239,0,145.14774086861473,10,6,4,3,0,0,3,0
7,0,226.78054665661352,7,4,4,3,0,0,4,0
179,0,85.36159408172443,8,24,4,2,0,3,0,0
26,0,81.36430714752647,2,4,4,1,0,0,0,0
68,0,120.1819544970083,5,11,3,3,1,0,0,0
53,0,107.91749284633431,9,29,4,1,0,0,0,0
82,1,90.02142300199158,10,27,4,1,2,0,0,0
100,0,101.0192651845954,10,27,4,4,0,0,0,0
126,0,88.40323637761273,5,6,4,2,1,3,0,0
3,0,139.0,7,6,4,1,0,3,0,0
221,1,111.3816770678957,9,4,4,3,1,0,1,0
120,0,88.83284882643163,5,15,4,2,0,0,0,0
75,0,123.35432604365919,6,11,4,1,0,0,2,0
247,0,115.0,6,6,3,1,1,1,0,0
243,0,89.00205015289389,8,4,4,5,3,0,0,0
168,0,85.1188939708429,4,22,3,1,1,0,0,0
146,0,131.77515258410537,6,9,4,4,1,0,3,0
154,0,97.89128412889085,9,20,3,2,0,0,0,0
150,0,79.80001708670326,10,28,4,0,1,3,0,0
209,0,77.51999773421088,5,20,4,4,2,0,0,0
23,0,120.90814798180512,8,26,4,2,2,1,0,0
101,0,142.2489785867988,7,21,4,2,0,0,3,0
121,0,110.9430305646681,7,4,4,2,2,0,0,0
256,0,83.57570659601254,7,3,4,2,0,0,0,0
72,1,77.88437944519016,10,31,4,2,1,1,0,0
23,0,140.0790223622714,9,21,4,1,0,0,0,0
151,1,120.7,7,6,4,3,0,0,3,0
158,0,114.63439851845767,7,7,3,3,0,0,0,0
32,0,129.51144383313556,10,11,4,2,0,0,0,0
29,0,119.28119723542497,4,20,4,2,0,0,1,0
165,1,68.80915591582604,6,29,3,4,1,1,0,0
279,1,77.13814560262682,12,24,4,5,1,0,0,0
33,0,149.6490787187562,3,26,4,2,0,0,3,0
263,0,71.54645124036401,12,26,4,4,1,1,0,0
220,0,108.86640280249465,8,13,4,2,1,1,1,0
254,0,90.95,9,25,4,4,0,0,0,0
192,0,117.50885812307035,6,24,3,3,1,0,3,0
44,0,123.99952563600559,5,19,4,3,0,0,1,0
94,0,94.5,7,11,4,3,1,2,0,0
231,0,91.65606579207318,10,14,4,1,1,0,0,0
179,0,249.32448183991158,9,11,4,1,0,0,4,0
16,0,84.47476900604366,2,5,4,1,1,1,0,0
220,1,126.9,9,15,4,2,0,0,0,0
135,0,105.93374928256927,5,29,4,2,1,0,0,0
26,1,169.59057780036338,8,27,4,3,1,0,5,0
96,1,123.17753914110641,8,26,4,2,0,0,1,0
105,0,97.07800925680012,3,23,4,3,0,0,0,0
31,0,168.5908829065353,10,9,4,1,1,0,3,0
5,0,133.92065363665827,8,5,4,1,0,3,0,0
3,0,79.33218532786607,8,17,2,4,1,0,0,0
84,0,63.539210583519406,3,24,3,2,1,1,0,0
27,0,76.15120973750183,11,15,2,3,0,1,0,0
155,0,95.87410239112648,6,26,4,2,0,0,0,0
12,0,119.9669961702136,7,7,4,1,0,1,0,0
184,1,93.89060772141919,7,23,4,2,0,1,0,0
21,0,158.77531247399403,7,1,4,3,0,0,0,0
101,0,84.47981426761741,9,26,3,1,0,3,0,0
258,0,106.81760442544866,9,15,4,2,0,0,0,0
132,0,82.0423060812488,7,19,3,2,1,0,2,0
37,0,88.0,11,8,4,1,0,3,0,0
36,0,115.26058937415002,4,25,4,1,1,0,0,0
113,0,108.0,10,13,4,1,0,3,0,0
31,0,228.83106051429962,4,16,4,4,1,0,5,0
258,0,104.67334178483202,10,15,3,2,1,0,3,0
255,0,114.59468449434205,6,15,4,1,0,0,0,0
184,0,99.508337681321,8,8,4,3,0,0,0,0
322,0,80.0,5,19,3,3,1,0,0,0
79,0,75.24875383768733,9,26,3,2,1,0,0,0
125,0,87.84255380111348,7,3,4,1,2,3,0,0
223,1,90.95,8,29,4,4,0,0,0,0
86,0,60.4626383137427,8,28,4,1,2,1,0,0
377,1,114.53198041582607,10,14,4,2,0,1,0,0
65,0,126.23616753884038,3,6,4,1,0,0,0,0
72,0,86.43382289958812,9,18,3,2,2,1,0,0
264,0,95.4,7,3,4,1,1,0,0,0
256,0,84.95906840433412,5,3,3,1,0,0,0,0
6,0,116.28880654031856,5,20,4,2,0,1,1,0
81,0,126.9,5,17,4,1,1,0,0,0
4,0,81.0,2,5,4,2,2,3,0,0
16,0,84.31553318066314,2,5,4,1,1,2,0,0
322,1,186.1877536218509,11,29,4,2,0,0,4,0
100,0,87.36817428078295,10,26,3,2,0,3,0,0
39,0,114.23035373178892,3,20,4,0,2,0,2,0
169,0,137.7,8,22,4,1,1,0,0,0
141,0,118.34970378234308,7,2,3,2,2,0,3,0
190,0,67.02745561443342,8,24,4,3,0,2,0,0
89,0,104.58487682668958,7,12,3,1,0,0,0,0
121,1,76.13952471039623,9,14,4,3,0,1,0,0
254,0,99.14963148025475,9,16,4,2,1,0,0,0
76,0,121.71550607356701,8,10,3,2,0,0,0,0
5,0,131.3692295798274,8,3,2,3,0,1,0,0
115,0,60.0,2,27,3,2,2,0,0,0
90,1,118.8,10,8,4,1,1,0,0,0
155,0,104.2099945216882,7,24,4,2,0,0,0,0
80,1,88.91591059074298,10,30,4,3,0,0,0,0
149,1,137.58161624860622,7,5,4,4,1,0,3,0
45,1,145.58432686524395,8,4,4,1,1,0,0,0
248,0,118.2715633441302,5,25,4,2,0,0,0,0
55,0,168.3,7,25,4,2,1,0,3,0
67,0,134.92764204104006,5,7,4,3,1,0,0,0
4,0,79.27934719101636,9,17,3,4,1,1,0,0
114,1,76.6905090288309,8,20,4,1,0,0,0,0
2,0,104.74820925460548,10,9,1,1,0,0,3,0
146,1,75.0410791714761,7,6,4,2,2,0,0,0
20,0,117.09912756141085,4,12,4,2,0,3,0,0
178,0,108.56446912093892,8,2,4,2,0,0,0,0
202,0,87.3882803202584,7,18,4,2,0,0,0,0
42,0,144.74482711900194,8,28,4,2,1,0,3,0
15,0,63.213623932986856,2,4,4,6,2,3,0,0
267,1,105.93785498959946,9,24,4,3,1,0,3,0
194,0,72.72453617375825,6,10,3,1,1,0,0,0
26,0,103.22788728051263,12,19,4,3,0,0,0,0
131,0,138.68113970725085,7,7,4,3,0,2,0,0
273,0,95.0,5,13,3,2,1,0,0,0
48,0,138.44605336696478,3,20,4,3,1,0,0,0
263,0,98.60266101198968,9,28,4,3,1,0,0,0
55,0,93.78160606422058,11,6,4,2,0,0,0,0
40,0,89.85290125054775,4,27,4,0,1,1,1,0
231,0,95.25002544593407,8,27,4,1,0,2,0,0
17,0,100.78075039027794,8,11,4,2,2,1,0,0
47,0,98.38667907354068,3,14,4,4,0,0,2,0
